,TCF4,GATA4,CTCF,PRDM1,SMAD4,GATA6,FOXA1,NANOG,HNF4A,SOX17,FOXA2,POU5F1,SP1,SOX2,STAT3,KLF5,HNF1B,SRF,OTX2,THAP11,SMAD2,EOMES
S1PR3,0.4227090698727455,0.6133754954137931,0.05575253169797586,0.04974551842633997,0.7686376119188616,0.14725548985834166,0.4475198707917917,0.04070275095590511,0.797227065717857,-1.0,0.020974782986136063,0.45983463033953487,0.2838527659871772,0.5806077108055026,0.9019999214763255,0.03874472393522337,5.626125305124914e-05,0.01438450661964387,0.35895495798966903,0.7773827032175201,0.3528938750134045,0.13668754437352676
PLEKHM3,0.3726620876873581,0.17425203729923522,0.5299166706869394,0.07615594680898305,0.6979256064174322,-1.0,0.49519510753341,0.9257063686501642,0.862693098630561,0.11697014098184381,-1.0,0.6183600916056855,0.4146934509908603,0.5858525818870408,-1.0,0.08179296578134157,0.11223154277461124,0.05930935537721742,0.28729292285376834,0.02365189228108609,0.02761489311854332,0.2042629364158814
H2BC13,0.14865783255992696,0.5478904168831378,0.10630711945072434,-1.0,0.9670400839941895,0.5209258332410681,0.6594898957694612,0.003719852153831826,0.6649061332335168,0.06700673945198106,0.0008261893857529072,0.2285027584212498,0.41295620164453173,0.31251420127085133,0.07004106587141257,0.08313179278446131,0.023960168185570944,0.5231965094274205,0.4061912438755306,0.010520496291777929,0.12793331844117442,0.7127760724047651
RTN4RL2,0.41286763973742013,-1.0,0.003472013638792369,0.762323055681761,0.34898880534448795,0.012846295219322956,0.0056611679869961636,0.10446732129772211,0.17455461948681594,-1.0,0.24671116169198895,0.007836749860206296,-1.0,0.6199421696995202,0.01184812854755044,0.3088714406372603,0.0012136422850195848,0.4134169472726147,0.01495571635200231,0.001830709580489893,0.2688903321796221,0.08960789584895563
PTH1R,0.9847283897536259,-1.0,0.47011142350402346,0.7494237868892817,0.5165356108010066,0.7583013800485316,0.5851713719626404,0.9514067382524503,0.551405469856111,0.5422382798424644,0.908492540205124,0.957346362288761,0.9780758447870193,0.8796433031374357,0.6493810259756537,0.326351318389833,0.8369504620752056,0.7379843410471005,0.5448932223901266,0.4317330535320637,0.7424249964434326,0.7243835477226538
TIMP4,0.6917774828681913,0.0033898615282930383,0.023493321865677482,0.13566767715168807,0.3859207331350918,0.3647539107333667,0.4614486695018871,0.7248213936210887,0.3460240868806753,0.9751398766232748,0.6570319061114281,0.5769378896309678,0.7881522477727628,0.0635139560534189,0.18521318070860562,0.8123736179596852,0.3022059575206097,0.4216267589245092,0.09189426502872255,0.02208229244438306,0.9920074206204386,0.7382866903122269
APOBEC3G,0.3895126479719153,-1.0,0.0007851503293937865,0.7298897890944094,0.008963578196926425,0.06775679314961301,-1.0,0.1176423378316105,0.048039916579215955,0.012994210493539925,0.7464857843345052,0.7194449936499501,0.15190830688345505,0.3449705206917083,-1.0,0.5881859307868056,0.06327997409596293,0.04039803419662949,-1.0,0.19584214930431007,0.9508205560840481,0.6403945494008502
ACOX3,0.13734370535136514,0.010437149351483828,0.0012408699410230589,0.016596963366155983,0.912945579706896,0.20973202105506872,0.05550151102130544,0.0003602295801903029,0.7186957099561442,0.484866040001791,0.0023847530710305663,0.018108454133874578,0.18018656298452412,0.5760419167040274,0.36164983542965357,0.036307790735969916,0.019171109444403305,0.0001618956049478462,0.006642853540680915,0.5198251896804464,-1.0,0.5421235419985058
FIBIN,-1.0,0.28716488619590547,0.9694760464366448,0.1087834221042512,0.9614646323514859,0.04601805354657761,0.7257832138644584,0.7220455811024328,0.9402589496695877,0.4125105567645534,0.30638236388795537,0.8781096871543104,0.6927209079255234,0.9754137416160894,0.1450386101744691,0.1767946223560002,0.9643243868849736,0.12719344431750323,0.8408126401022251,-1.0,0.10345120760703638,0.32819411872425786
FBXL16,0.10086607820388477,0.279575329166483,0.0026820190513575887,0.916552773208445,0.6519430403306155,0.722231157825893,0.024755340398233815,0.011212930404625695,0.863696504595837,0.7283705964746285,0.24088650412007537,0.062474494257441414,0.7285627309017729,0.8491826571708952,-1.0,0.7897915747173648,0.004236384905924905,0.24296939789417868,0.6704996632654887,0.5672955359173255,0.7776059424454365,0.6577247528958539
IL12A,0.27302301421817,0.2863274353350084,0.2305411175580923,0.7230571501302665,0.38643057396630953,0.3150091663401506,0.058866599574669914,0.9379383475630745,-1.0,0.27232812471718826,-1.0,0.09476076854500542,0.36098419235934787,0.45718774770991466,0.17742405054836263,0.5066590503009154,0.06923651333866945,0.6239161212506146,0.0575519542286564,0.6288915844380049,0.44770059915271554,0.2181565852645106
PTPRO,0.35622720568887845,0.6181710180066794,0.7727073479801099,0.28356055372612254,0.6663775364040955,0.7989609310314918,0.6384529725236608,0.2655067491851116,0.9778558592273501,0.5882644986733556,0.7200162124550626,0.3653488171738748,-1.0,0.5792814078193049,0.22719534750750175,0.6964971532409872,0.5220149296179264,0.41517872253419297,0.934512847140011,0.7591593456379524,-1.0,0.4084336818613883
NECTIN1,0.6171018644533972,-1.0,0.4512436747072086,0.13955942201289612,0.5790091945574739,0.3122774892189972,0.8419471556543412,0.5607584205624436,0.8900626640024125,-1.0,0.986547838085401,0.9086274619698324,0.9202875980349965,0.9383146746354922,0.9765937613333876,0.6708535371011066,0.7714650428260212,0.9593406140895755,0.5621195014361948,0.01142450114175597,0.25506716090748893,0.7047498793777638
CXCR4,0.7401552333560139,-1.0,0.03245377501775698,0.053064094070279344,0.6286178442108061,0.1552918134218485,0.015579180811584076,0.18733881427589358,-1.0,0.5375488978741332,0.02215216216435332,0.20832437867194945,0.07288188284457936,0.765329608574086,0.43428338154118074,0.10718047112880623,0.0005276325282957183,0.03723762467027183,0.008277984045313538,0.8308057380114293,0.3802948285094703,0.21665818341222284
CACNA1A,0.6526618857233802,1.2173536089917018e-05,0.0008664778607514074,0.00010997291896212205,7.440764111361115e-05,0.08913296975198018,0.8045115169868947,0.0007218631385701314,0.10498182713645503,-1.0,0.00026050427505765607,0.5353099348877961,-1.0,0.3224116859827779,0.3031820512802911,0.0039995980562462135,2.335598387471029e-08,0.0019653559215000627,1.1302762119427528e-05,0.2935950656256754,0.004852850327364573,0.892497870964773
SERINC3,0.6507184196868565,0.48357963204356147,0.0043052757577367136,0.009526366414303043,0.8308602001741627,0.3565683087581336,0.1434249418185674,0.4850635327636854,0.9623398988881942,-1.0,0.45445081737878423,0.2107315179514987,0.17294862818639953,0.9256109183457935,-1.0,-1.0,0.0003402153418444757,0.003604661012190425,0.07305764493765086,0.6472135842466256,0.825957523191492,-1.0
SLC25A12,0.24600776978635808,0.2997534097211473,0.055049285533282186,0.1374813761745782,0.2907655473684552,0.9772102903206541,0.12783099569293263,0.8800368775053276,0.14772289595020266,0.2958666782682259,0.8506573754646224,0.04705606500811397,0.5841624146779055,0.5237544158015206,0.033712248478674045,-1.0,0.36298044965051157,0.6125687320088654,0.30190357348222474,0.2549997787561937,0.5837483806893694,0.17389364457989298
AFAP1L2,0.060679321682077215,0.179174317231979,0.5840483158008081,0.889401890315577,0.49874309826671714,0.6557905560136286,0.419711799375989,0.04893669942434164,0.6760221660698956,0.8674163295906463,0.7102020636020503,0.9335292697049387,0.3094861579534268,0.7541758454797811,0.6432534883098728,0.5759649662833417,0.18806013550713607,0.16037380392377432,-1.0,0.17580050065081773,0.27675534588901063,-1.0
CNTFR,0.4238304542736955,0.9236084916997662,0.9267539919715875,0.8903421644343793,0.9978664596732862,0.1526696993375616,0.7503771005547435,0.031507926290570906,0.5572040279330546,0.021160312372677372,0.9436262606187122,0.9498944864690811,0.7582554104774023,0.4561280153738747,0.9893755804349995,0.9988937811321079,0.16230911611489698,0.18143189201456406,0.07998302273772956,0.22323587211552998,0.19450307066129072,0.8982765995274615
ARRDC4,0.9679846129128398,5.237255588713711e-06,0.00296115872955,0.01224521544483522,0.0030068441365208023,-1.0,0.32815088446612706,0.22594895644126556,0.734494193497764,0.39667733662044824,0.0045543240849273145,0.18582424392971733,0.38284404698585417,0.3854447019115954,0.17529607309745782,0.0025552142715536456,0.0011704057266653204,0.03905773546015736,0.18439101761314844,0.2386136607973542,0.30842169789720686,0.17581922317384846
RAMP3,0.8273889788648836,0.1643424234502041,0.36287015447686566,0.5301013924177563,0.3331072768181297,-1.0,0.6281010908196437,0.9385341686890613,0.719228522395617,0.6217903191783851,0.6360279628015449,0.7190204375397464,0.6778974300424225,0.26444712753712923,0.3792128091470406,0.39325410393102656,0.2428290827452366,0.7570704655108023,0.6968164838784991,0.6844212403711942,0.39345887684556413,0.13254611194211466
LPO,0.15490275533608225,0.06056868737334864,0.07359384345384423,0.45346204698633863,0.4905699473032341,0.5496197851103283,0.24197276070841492,0.05206115049333797,0.9388726182962404,0.5225476359556196,0.9480166598106212,0.34062077619765296,-1.0,0.6121170757153618,0.8402515586739681,0.9966870204446399,0.4592115644206094,0.14096036266929,0.365818445264679,0.9895511481103345,0.5013959383755067,0.3006917276651555
RASGRF1,0.09565915081175251,0.28071232591398704,0.6158000327062476,0.196270834454412,0.602824302001861,0.860702861848201,0.8677797766099907,0.07064696666196661,0.5207705457059564,0.28301812218259387,-1.0,0.34988160439009575,0.8529678393101743,0.2998358578923417,0.276916548956525,0.5476860228883687,-1.0,0.05274402341730148,0.8692566327070711,0.7439668154539092,0.8729990028047571,0.6671990716650948
CDKN2B,-1.0,-1.0,0.0060371512899925345,0.0044481108729558985,0.00021311850001764547,-1.0,0.11447308629236003,0.2968819077485406,0.4379660216916562,-1.0,0.07681684870694985,0.0005646052367472657,0.7528590455582705,0.8626545390820827,0.05180444476654412,0.4299707242424968,0.291179007738578,0.24991697101637028,0.4914087459904748,0.012150759591391367,0.08144065180169202,0.02533668181820695
SERHL2,0.38621490271104353,0.05299527491997741,0.5629327495869862,0.994362141991141,0.10118899416152932,-1.0,0.7518759169001157,0.06270080946750993,0.2267765761395406,0.49018616670364545,0.2666191201825241,0.7001803369655493,0.6729298189140547,0.963117007368248,0.572784294534409,0.9467228760709023,0.7902299200638073,0.019442109754752315,0.15487188932981197,0.7220206377210081,0.48429003376738056,0.3308690824435224
DOCK10,-1.0,0.21208008950979843,0.39940657382461087,-1.0,0.5505170830805314,0.3101035782811786,-1.0,0.8488137228129347,0.8727700553565831,0.5339114676061915,0.2126714680076077,-1.0,0.13482730011151187,0.28706260744341394,0.2592193084448818,0.47778093369825714,0.5899563480440136,0.9679254978146838,0.2806475740578158,0.45249083592633665,0.036740988133532756,-1.0
SEZ6L,0.31291125960948024,0.16783677891664156,0.05085903008760611,0.8426241178258012,0.9507236686598797,0.6379689537195967,0.08614355892515041,0.27556342731570327,-1.0,0.5609156645283666,0.18014729039199806,0.2240310251522829,0.6201449515244346,0.9200721315870994,0.9133677302251835,0.11869453467155901,0.6858887567568728,0.11444898422591411,0.2495842622867277,0.6147903450905611,0.21639731786324942,0.04306929940408395
CLC,0.3676598456667075,0.013823132895246257,0.3135079793783371,0.6125593475536859,0.36026119893229924,-1.0,0.021228504632480372,0.09995402670535922,-1.0,0.8728259002366212,0.27930720085559824,0.2001577123269891,0.17920627315348683,0.7155463843743206,0.9121907635636259,0.8480167640670846,0.5104102571964931,0.008535827123761624,0.004869960118181515,0.09439610218045309,0.34534736537847577,0.043844387521834
ANKDD1A,0.5430047225986092,0.34809805341504707,0.6877690966566036,0.4689525372461867,0.3755951340703789,-1.0,0.6978035976467927,0.7450693253728233,-1.0,0.48936205532507004,0.9675023681892289,0.26891331546341146,0.14368633924904664,0.8591017944244929,-1.0,-1.0,0.14018004971817968,0.6306611189787622,0.6585533158180817,0.01226318100069498,0.07011355316992972,0.4781074251087096
SLFN5,0.2087273288734642,0.45456806951022866,0.0022266731919930215,0.03715983002272819,0.34014242779863046,0.10698824773170905,0.10983714814135562,0.02736610067717915,0.566682372963649,0.38575893392031735,0.20153427981141822,0.09772311850428554,0.7717026374035183,0.7814130699614044,0.3042309489846835,0.6629496979984834,0.18128324260314682,0.0024142905835636917,0.12701192763196914,0.7554670452840626,0.7485122352015773,-1.0
MATK,0.9002329100923975,0.7270861422890311,0.004100861142498502,0.07715410635124544,0.5397189029976881,0.3759666607718406,0.16751056904810707,0.4073179156180007,0.9012477764546398,0.25750400356297776,0.0783765210324476,0.07256728666225166,0.614849198551624,0.7971094672069509,0.26084822626424187,0.03515330555621953,0.00014187299948506367,0.20149390295411782,0.7527691297228122,0.1462101078941535,0.8686797717632675,0.528745035369063
DET1,0.13494763515501848,-1.0,0.055974333380009,0.20343398643532767,0.9480706228771756,-1.0,0.14974880228376514,0.23474189787132435,0.02876192671000825,0.1481033577854634,0.21358518379801608,0.6942432862634276,0.026287111445457763,0.2403033907343238,0.8318648156374631,0.8234467511322326,0.005695897829614228,0.46198629626761234,0.3718534514882763,0.03715262210006336,0.2058447148280157,0.766367764577661
SCN2A,0.7413614170055635,0.8485074646289004,0.2877540046534345,0.3765329732917798,0.07348753544510633,0.08840204603114714,0.9674394274619231,0.19919942880668695,0.6924892863022769,0.8186131138143331,0.05714428742001561,0.19665264081896952,0.23720249549372202,0.6487424898398885,0.7048204239553857,0.0655430124976964,0.2628799663141975,0.029717003607800958,0.08214443138919722,0.5813801993113932,0.36340850350691,0.8635645546625664
NALCN,-1.0,0.6053241502052102,0.28557558669497407,0.7592175037126898,0.32847250597606625,0.8804074257134418,0.878047821036352,0.5541085468040445,0.42653598622788,0.17398698738880022,0.6733591400926726,0.6550071753289302,0.5516211041379133,0.70528052442377,0.7710019491372347,0.38447216509066495,0.3772064318219208,0.7780824450062567,0.366932704252081,0.979084357050698,-1.0,0.4675128949197276
VGLL3,0.6520329699757055,0.1355450750950458,0.3054672766790277,0.8211578044383918,0.3394267861022754,0.39937527208011336,0.5543562914652151,0.2519277581356048,0.6409292875245578,0.8343356900560868,0.5790281901895369,0.4647552509850419,0.32443015116540364,0.7506958063242969,-1.0,0.799483410360578,0.912991683219988,0.6086011957932721,0.48447984651312426,0.11388743944037398,0.2965053004939169,0.5216325856863773
ST6GALNAC3,0.011569546031101842,0.6554354573707672,0.7221116489750703,-1.0,0.1983280108069627,0.4927899815942941,0.15602889557552377,0.863465042402136,0.4147593544137097,0.16191514259037698,0.2980691244554578,0.95818766326958,0.029912424506940934,0.21293358466953488,0.5193223757089812,0.8760574861714903,0.020927670549030032,0.563631334806241,0.04265279167604999,0.05274102674636231,0.23006843276770478,0.4497614497193524
CHRNA1,0.00020638816439873172,0.26236516090466894,0.7243911138621084,0.16779869623133775,0.9779548261180108,-1.0,0.05720663726266329,0.00010400305475299444,0.0657124619554531,0.03688500593402807,0.0019235972474903912,6.438910963284396e-05,0.22894186911606068,0.09829683909631173,0.0009503037909670317,0.00014773847990237686,3.3214802641514965e-07,0.5874139625783888,3.1458859146457835e-08,0.6179296191726995,0.0003421200362901134,0.26501162344672263
IGFL3,0.5053800172895041,-1.0,0.2515480069846762,0.8733249051523027,0.7259080127814928,0.3762130268302406,0.6874410334955714,0.8535364989265627,0.48784074131777166,-1.0,0.31005658452944007,0.8736302281694359,0.07086706668403953,0.8911505177381125,0.9544628536644405,0.31087054029733413,0.2876157476240769,-1.0,0.14210205910819126,0.9716201386289864,0.07723621523528813,0.2278426953987338
PKHD1L1,0.002135610484907033,-1.0,0.6274274214646582,0.045623135818633025,0.6672278805460139,0.1635028124534679,0.009688783185247993,0.10558073652991433,0.8134957118524115,0.06458143900611651,0.11501429007266957,0.4242904739552671,0.24355798104771484,0.3164553981462629,0.14429498156628745,0.10301612516963712,0.39473620843774937,0.0178599048694765,0.007203928014978149,0.9588585487051908,0.47358661682799164,-1.0
MAML3,0.8998666574486858,8.702962219797257e-05,0.0007883784327033122,0.0369175800346469,0.18943205081930028,-1.0,-1.0,0.25482636696999256,0.8745312400694186,0.2537400452333058,0.0007399818904937285,0.00019857996425287207,0.12256999203611597,0.483893650130926,-1.0,0.0480976907000285,0.3489040064797927,0.0021145234200194854,0.004487987193730537,0.9382755402829246,0.6466646094326018,-1.0
